PATH	BROKEN
wiki/alumni/AliakseiSyrel/index.md	https://gtoolkit.com/brick/
research/bytesurgeon/index.md	http://decomp.ulb.ac.be/frdricpluquet/researchactivities/objecthistory/
teaching/cp/index.md	http://gee.cs.oswego.edu/dl/cpj/index.html
staff/mircea/index.md	http://wea.github.com
staff/mircea/index.md	https://www.uantwerpen.be/en/research-groups/ansymo/csmr-wcre/
staff/mircea/index.md	http://choose.s-i.ch/events/forum2012
staff/mircea/index.md	http://choose.s-i.ch/events/forum2013
staff/mircea/index.md	http://sattose.org/sattose2013
staff/mircea/index.md	https://www.inf.usi.ch/faculty/lanza/Downloads/Maln2009a.pdf
staff/mircea/index.md	https://www.inf.usi.ch/faculty/lanza/Downloads/Boec2010a.pdf
staff/mircea/index.md	https://www.inf.usi.ch/faculty/lanza/Downloads/Maln07a.pdf
wiki/alumni/lea/index.md	http://www.csg.is.titech.ac.jp/~chiba/javassist
wiki/alumni/lea/index.md	https://home.inf.unibe.ch//~akuhn/s/2006-IGE-Bytecode-Manipulation.pdf
wiki/alumni/lea/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/haense/JUnit3To4
wiki/alumni/index.md	https://home.inf.unibe.ch//~scg/
wiki/alumni/index.md	https://www.iam.unibe.ch/mailman/listinfo/scg-alumni
wiki/alumni/index.md	http://www.buchli.org/frank/
wiki/alumni/index.md	https://pbunge.crimson.ch/
wiki/alumni/index.md	https://www.cs.rug.nl/~liangp/
wiki/alumni/index.md	https://lifia.info.unlp.edu.ar/en/gabriela.htm
wiki/alumni/index.md	https://wwwhome.ewi.utwente.nl/~ponisioml/
wiki/alumni/index.md	https://home.inf.unibe.ch//~schaerli/
wiki/alumni/index.md	https://www.glue.ch/~metz/
wiki/alumni/index.md	http://www.it.swin.edu.au/staff/jschneider/
research/helvetia/petitparser/index.md	http://rmod.lille.inria.fr/pbe2/
contact/maps/index.md	https://www.bernmobil.ch/english/index.php
staff/davidroethlisberger/index.md	http://www.droethlisberger.ch
staff/toonverwaest/index.md	https://codespeak.net/pypy/dist/pypy/doc/
staff/toonverwaest/index.md	https://home.inf.unibe.ch//~verwaest/blog
staff/Osman/index.md	https://www.inf.unibe.ch/en/
staff/Milojkovic/index.md	http://saner.soccerlab.polymtl.ca/doku.php?id=en:start
staff/andreichis/index.md	http://2013.icse-conferences.org/index.html
research/reflectivity/index.md	http://decomp.ulb.ac.be/frdricpluquet/researchactivities/histoory/
teaching/cp/index.md	http://gee.cs.oswego.edu/dl/concurrency-interest/index.html
staff/mircea/index.md	https://www.zeeguu.unibe.ch
wiki/alumni/index.md	http://www.sw-eng.ibone.ch/team/greevy
wiki/howtos/howtosuperviseabachelorsproject/index.md	https://www.iam.unibe.ch/mailman/listinfo/scg-students
wiki/howtos/howtosuperviseabachelorsproject/index.md	http://docs.rechtsdienst.unibe.ch/Gesetze/studium/pn_rsl_080901.pdf
wiki/howtos/howtosuperviseabachelorsproject/index.md	https://www.iam.unibe.ch/mailman/listinfo/scg-fun
wiki/ssug/index.md	http://www.iam.unibe.ch/cgi-bin/majordomo
wiki/aroundandaboutbern/index.md	http://schneenews.ch/
wiki/aroundandaboutbern/index.md	http://pollen.bulletin.ch/dt/city/bern.html
wiki/aroundandaboutbern/index.md	http://kino.bluewin.ch/kinoprogramm/process.php?city=Bern
wiki/aroundandaboutbern/index.md	http://www.espace.ch/eskino/
wiki/aroundandaboutbern/index.md	https://www.sbb.ch/en/index.htm
wiki/devcodemap/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap
wiki/devcodemap/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap.feature
wiki/devcodemap/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap.update
wiki/devcodemap/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/meander
wiki/devcodemap/index.md	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/MeanderCaseStudies
staff/Schwarz/index.md	http://web.me.com/katja_niko/Web-Site/Welcome.html
staff/oscar/past/index.md	https://www.slideshare.net/onierstrasz/great-moments-in-the-history-of-oop%22
staff/oscar/past/index.md	https://folk.universitetetioslo.no/simula67/
staff/oscar/past/index.md	http://saner.soccerlab.polymtl.ca/doku.php?id=en:era_track
staff/oscar/past/index.md	http://sc2013.ec-spride.de/
staff/oscar/past/index.md	https://www.uantwerpen.be/en/research-groups/ansymo/csmr-wcre/submission/ERA-Papers/
staff/oscar/past/index.md	http://liveprogramming.github.com/2013/
staff/oscar/past/index.md	http://colloquiumpolaris.fr/collection/49
staff/oscar/past/index.md	http://models2012.info/
staff/oscar/past/index.md	http://selab.fbk.eu/icsm2012/
staff/oscar/past/index.md	http://aosd.net/2015/mvtrack
staff/oscar/past/index.md	https://se.ewi.tudelft.nl/bin/view/Main/BENEVOL2012
staff/oscar/past/index.md	http://iwre.cdacmumbai.in/
staff/oscar/past/index.md	http://coompl.org/2013/ecoop/index.html
staff/oscar/past/index.md	http://events.disim.univaq.it/XM2012/page.php?page_id=12
staff/oscar/past/index.md	http://splashcon.org/2011/cfp/100
staff/oscar/past/index.md	http://splashcon.org/2011/
staff/oscar/past/index.md	http://www.cm.is.ritsumei.ac.jp/c5-12/index.php/Home
staff/oscar/past/index.md	http://www.cm.is.ritsumei.ac.jp/c5-11/
staff/oscar/past/index.md	http://web.soccerlab.polymtl.ca/wcre2010/
staff/oscar/past/index.md	https://www.cs.wm.edu/icsm2011/
staff/oscar/past/index.md	https://se.ewi.tudelft.nl/bin/view/PCODA/PCODA2010
