PATH	BROKEN
wiki/howtos/howtosuperviseabachelorsproject	https://www.iam.unibe.ch/mailman/listinfo/scg-students
wiki/howtos/howtosuperviseabachelorsproject	https://www.iam.unibe.ch/mailman/listinfo/scg-fun
wiki/howtos/howtocompleteamasters	http://www.philnat.unibe.ch/content/studium/masterabschluss/index_ger.html
wiki/aroundandaboutbern	http://pollen.bulletin.ch/dt/city/bern.html
wiki/aroundandaboutbern	http://www.sbb.ch/en/index.htm
wiki/ssug	http://www.iam.unibe.ch/cgi-bin/majordomo
wiki/softwarecompositionseminar	https://mcs.unibnf.ch/courses/seminar-software-composition/
wiki/alumni	https://www.iam.unibe.ch/mailman/listinfo/scg-alumni
wiki/alumni	http://www.buchli.org/frank/
wiki/alumni	http://www.cs.rug.nl/~liangp/
wiki/alumni	http://wwwhome.cs.utwente.nl/~ponisioml/
wiki/alumni	http://www.iam.unibe.ch/~schaerli/
wiki/alumni	http://www.lifia.info.unlp.edu.ar/en/gabriela.htm
wiki/alumni	http://www.glue.ch/~metz/
wiki/alumni	http://www.it.swin.edu.au/staff/jschneider/
wiki/devcodemap	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap
wiki/devcodemap	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap.feature
wiki/devcodemap	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/ch.unibe.softwaremap.update
wiki/devcodemap	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/meander
wiki/devcodemap	https://www.iam.unibe.ch/scg/svn_repos/Students/erni/master/MeanderCaseStudies
staff/toonverwaest	http://codespeak.net/pypy/dist/pypy/doc/
staff/toonverwaest	http://www.iam.unibe.ch/~verwaest/blog
staff/Osman	http://www.inf.unibe.ch/en/
teaching/cc	http://mcs.unibnf.ch/program/courses-timetable/courses/compiler-construction-2
teaching/cp	https://mcs.unibnf.ch/courses/concurrency-state-models-and-design-patterns/
teaching/pl	http://www.iam.unibe.ch/institut/lageplan
